Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,Inter Crop,price,Season,Land Size,Previous Crop,Crop Rotation Score,N,P,K,pH,Fertilizer,Soil Health Score
2006,Hassan,2074,3512.4,43,Sandy,Spray,880,55.5,Paddy,Pulse crops,51239,Kharif,4,Coconut,1,118,6.1,117.1,6.48,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),4.49
2006,Hassan,2074,3512.4,43,Sandy,Spray,880,55.5,Paddy,Green gram,51239,Kharif,4,Coffee,2,122.3,9.9,106.2,6.52,SSP (Single Super Phosphate),5.77
2006,Hassan,2074,3512.4,43,Sandy,Spray,880,55.5,Paddy,Black gram,51239,Kharif,4,Arecanut,1,107.3,10.5,113.6,6.57,FYM (Farm Yard Manure) + Urea,4.12
2006,Hassan,51709,2996.6,27.2,Loam,Spray,770,54,Paddy,Pulse crops,43562,Rabi,4,Tea,1,201.9,20.4,248.2,6.66,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),7
2006,Hassan,51709,2996.6,27.2,Loam,Spray,770,54,Paddy,Green gram,43562,Rabi,4,Cocoa,2,231.8,21.8,243.5,6.75,SSP (Single Super Phosphate),8
2006,Hassan,51709,2996.6,27.2,Loam,Spray,770,54,Paddy,Black gram,43562,Rabi,4,Cashew,1,219.3,21.6,238.9,6.99,FYM (Farm Yard Manure) + Urea,6.4
2007,Hassan,12,234,27,Red laterite,Spray,4912,54.5,Paddy,Pulse crops,200000,Kharif,4,Ginger,2,167.3,10.2,158.6,5.6,SSP (Single Super Phosphate),6.34
2007,Hassan,12,234,27,Red laterite,Spray,4912,54.5,Paddy,Green gram,200000,Kharif,4,Ginger,2,162,13.5,181.8,5.74,SSP (Single Super Phosphate),6.81
2007,Hassan,12,234,27,Red laterite,Spray,4912,54.5,Paddy,Black gram,200000,Kharif,4,Coconut,1,188.4,12,186.7,6.09,FYM (Farm Yard Manure) + Urea,5.56
2007,Hassan,2127,3512.4,27,Sandy,Spray,770,58.5,Paddy,Pulse crops,216396,Kharif,4,Cardamum,2,128.9,6.5,108.8,6.01,SSP (Single Super Phosphate),5.57
2007,Hassan,2127,3512.4,27,Sandy,Spray,770,58.5,Paddy,Green gram,216396,Kharif,4,Groundnut,1,128.6,8.1,131.5,6.27,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),4.86
2007,Hassan,2127,3512.4,27,Sandy,Spray,770,58.5,Paddy,Black gram,216396,Kharif,4,Cocoa,2,132.8,6.8,106.9,6.27,Urea,5.02
2007,Hassan,1279,2996.6,27.2,Loam,Spray,395,54.5,Paddy,Pulse crops,200000,Rabi,4,Coffee,2,216.3,20.1,250.5,6.57,SSP (Single Super Phosphate),8
2007,Hassan,1279,2996.6,27.2,Loam,Spray,395,54.5,Paddy,Green gram,200000,Rabi,4,Cocoa,2,214,23,222.7,7.16,SSP (Single Super Phosphate),8
2007,Hassan,1279,2996.6,27.2,Loam,Spray,395,54.5,Paddy,Black gram,200000,Rabi,4,Ginger,2,239.5,18.5,231.7,6.76,Urea,7.4
2008,Hassan,3,3105,27.2,Red laterite,Spray,3830,56.6,Paddy,Pulse crops,4847,Kharif,4,Coffee,2,181.1,12.6,175.8,6.13,SSP (Single Super Phosphate),7.06
2008,Hassan,3,3105,27.2,Red laterite,Spray,3830,56.6,Paddy,Green gram,4847,Kharif,4,Arecanut,1,154.7,14,178.2,6,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.93
2008,Hassan,3,3105,27.2,Red laterite,Spray,3830,56.6,Paddy,Black gram,4847,Kharif,4,Groundnut,1,185.6,13.2,158.1,5.9,FYM (Farm Yard Manure) + Urea,5.37
2008,Hassan,2090,3296,27,Sandy,Spray,395,59.5,Paddy,Pulse crops,2644,Kharif,4,Cocoa,2,119.8,6.3,138.2,6.1,SSP (Single Super Phosphate),5.67
2008,Hassan,2090,3296,27,Sandy,Spray,395,59.5,Paddy,Green gram,2644,Kharif,4,Coconut,1,127.9,9,101,6.74,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),4.72
2008,Hassan,2090,3296,27,Sandy,Spray,395,59.5,Paddy,Black gram,2644,Kharif,4,Cardamum,2,134.1,9.1,109.2,6.1,Urea,5.24
2008,Hassan,13283,3522.8,27.2,Loam,Spray,187,56.6,Paddy,Pulse crops,4847,Rabi,4,Blackgram,1,214.5,19.5,240.3,7.18,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),7
2008,Hassan,13283,3522.8,27.2,Loam,Spray,187,56.6,Paddy,Green gram,4847,Rabi,4,Cocoa,2,223,23.3,246,6.83,SSP (Single Super Phosphate),8
2008,Hassan,13283,3522.8,27.2,Loam,Spray,187,56.6,Paddy,Black gram,4847,Rabi,4,Ginger,2,234.2,20.8,254.7,6.7,Urea,7.4
2009,Hassan,17,3105,27.2,Red laterite,Spray,313547,55.5,Paddy,Pulse crops,51239,Kharif,4,Coffee,2,155.2,14.1,173.5,6.22,SSP (Single Super Phosphate),6.91
2009,Hassan,17,3105,27.2,Red laterite,Spray,313547,55.5,Paddy,Green gram,51239,Kharif,4,Coffee,2,187.5,9.3,170,5.86,SSP (Single Super Phosphate),6.72
2009,Hassan,17,3105,27.2,Red laterite,Spray,313547,55.5,Paddy,Black gram,51239,Kharif,4,Cardamum,2,175,13.8,161.2,5.99,Urea,6.39
2009,Hassan,2059,3296,27,Sandy,Spray,187,55,Paddy,Pulse crops,44235,Kharif,4,Cocoa,2,128.3,6.8,132.6,6.48,SSP (Single Super Phosphate),5.75
2009,Hassan,2059,3296,27,Sandy,Spray,187,55,Paddy,Green gram,44235,Kharif,4,Tea,1,138,8,104.3,6.41,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),4.76
2009,Hassan,2059,3296,27,Sandy,Spray,187,55,Paddy,Black gram,44235,Kharif,4,Ginger,2,103.4,11.8,101.5,6.6,Urea,5.11
2009,Hassan,52119,3522.8,27.1,Loam,Spray,187,55.5,Paddy,Pulse crops,51239,Rabi,4,Coffee,2,221,20.2,222.6,6.94,SSP (Single Super Phosphate),8
2009,Hassan,52119,3522.8,27.1,Loam,Spray,187,55.5,Paddy,Green gram,51239,Rabi,4,Coffee,2,223.4,19.7,256.4,6.71,SSP (Single Super Phosphate),8
2009,Hassan,52119,3522.8,27.1,Loam,Spray,187,55.5,Paddy,Black gram,51239,Rabi,4,Groundnut,1,218,21.3,224,7.15,FYM (Farm Yard Manure) + Urea,6.4
2010,Hassan,3,3105,27.2,Red laterite,Spray,2783,58.5,Paddy,Pulse crops,216396,Kharif,4,Cardamum,2,165,9.5,165.5,6.02,SSP (Single Super Phosphate),6.57
2010,Hassan,3,3105,27.2,Red laterite,Spray,2783,58.5,Paddy,Green gram,216396,Kharif,4,Coconut,1,170.5,13.2,152.2,5.8,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.71
2010,Hassan,3,3105,27.2,Red laterite,Spray,2783,58.5,Paddy,Black gram,216396,Kharif,4,Tea,1,182.8,9.5,184.2,5.66,FYM (Farm Yard Manure) + Dolomite Lime + Urea,5.05
2010,Hassan,2050,3296,27,Sandy,Spray,187,53,Paddy,Pulse crops,203317,Kharif,4,Cardamum,2,133.4,8.2,124.5,6.12,SSP (Single Super Phosphate),5.87
2010,Hassan,2050,3296,27,Sandy,Spray,187,53,Paddy,Green gram,203317,Kharif,4,Arecanut,1,102.6,7.3,105.1,6.25,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),4.35
2010,Hassan,2050,3296,27,Sandy,Spray,187,53,Paddy,Black gram,203317,Kharif,4,Arecanut,1,120.6,9.5,131.6,6.52,FYM (Farm Yard Manure) + Urea,4.29
2010,Hassan,725,3522.8,27.1,Loam,Spray,121,58.5,Paddy,Pulse crops,216396,Rabi,4,Coconut,1,224.4,20.5,239,6.79,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),7
2010,Hassan,725,3522.8,27.1,Loam,Spray,121,58.5,Paddy,Green gram,216396,Rabi,4,Ginger,2,233.7,19.4,220.2,6.96,SSP (Single Super Phosphate),8
2010,Hassan,725,3522.8,27.1,Loam,Spray,121,58.5,Paddy,Black gram,216396,Rabi,4,Ginger,2,208.1,23.3,254.4,6.55,Urea,7.4
2011,Hassan,9,236,27,Red laterite,Spray,1533,59.5,Paddy,Pulse crops,2644,Kharif,4,Cocoa,2,154.3,12,174.4,5.79,SSP (Single Super Phosphate),6.59
2011,Hassan,9,236,27,Red laterite,Spray,1533,59.5,Paddy,Green gram,2644,Kharif,4,Groundnut,1,178.7,12.6,163,5.62,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.7
2011,Hassan,9,236,27,Red laterite,Spray,1533,59.5,Paddy,Black gram,2644,Kharif,4,Coconut,1,180,10.3,183.4,5.89,FYM (Farm Yard Manure) + Urea,5.24
2011,Hassan,12885,3729.8,27.1,Loam,Spray,103,59.5,Paddy,Pulse crops,2644,Rabi,4,Ginger,2,223.1,23.2,254.5,6.76,SSP (Single Super Phosphate),8
2011,Hassan,12885,3729.8,27.1,Loam,Spray,103,59.5,Paddy,Green gram,2644,Rabi,4,Ginger,2,208.4,22.7,237.3,6.63,SSP (Single Super Phosphate),8
2011,Hassan,12885,3729.8,27.1,Loam,Spray,103,59.5,Paddy,Black gram,2644,Rabi,4,Coffee,2,236.2,19.2,221,6.51,Urea,7.4
2012,Hassan,21,236,27,Red laterite,Spray,1647,55,Paddy,Pulse crops,44235,Kharif,4,Ginger,2,174.9,13,162.4,5.82,SSP (Single Super Phosphate),6.82
2012,Hassan,21,236,27,Red laterite,Spray,1647,55,Paddy,Green gram,44235,Kharif,4,Cardamum,2,163.6,13.1,152.3,6.25,SSP (Single Super Phosphate),6.77
2012,Hassan,21,236,27,Red laterite,Spray,1647,55,Paddy,Black gram,44235,Kharif,4,Coffee,2,158.9,15,156.9,6.14,Urea,6.31
2012,Hassan,51179,3729.8,26.8,Loam,Spray,71,55,Paddy,Pulse crops,44235,Rabi,4,Pepper,1,208.9,18.5,255,7.1,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),7
2012,Hassan,51179,3729.8,26.8,Loam,Spray,71,55,Paddy,Green gram,44235,Rabi,4,Cashew,1,216.1,22.2,242.3,7.1,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),7
2012,Hassan,51179,3729.8,26.8,Loam,Spray,71,55,Paddy,Black gram,44235,Rabi,4,Ginger,2,212.6,21.1,239.4,6.75,Urea,7.4
2013,Hassan,11,2903.1,27,Red laterite,Spray,975,53,Paddy,Pulse crops,203317,Kharif,4,Coconut,1,185.7,10,156,6,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.75
2013,Hassan,11,2903.1,27,Red laterite,Spray,975,53,Paddy,Green gram,203317,Kharif,4,Cocoa,2,176.3,10.2,165.6,6.26,SSP (Single Super Phosphate),6.74
2013,Hassan,11,2903.1,27,Red laterite,Spray,975,53,Paddy,Black gram,203317,Kharif,4,Pepper,1,159.9,13,179.6,5.91,FYM (Farm Yard Manure) + Urea,5.25
2013,Hassan,468,3729.8,26.8,Loam,Spray,3961,53,Paddy,Pulse crops,203317,Rabi,4,Cocoa,2,237.5,22.4,238.3,6.9,SSP (Single Super Phosphate),8
2013,Hassan,468,3729.8,26.8,Loam,Spray,3961,53,Paddy,Green gram,203317,Rabi,4,Blackgram,1,227.7,21.6,255.1,6.75,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),7
2013,Hassan,468,3729.8,26.8,Loam,Spray,3961,53,Paddy,Black gram,203317,Rabi,4,Blackgram,1,212,19.3,221.5,6.53,FYM (Farm Yard Manure) + Urea,6.4
2014,Hassan,4,2903.1,27,Red laterite,Spray,2,53.5,Paddy,Pulse crops,2134,Kharif,4,Pepper,1,184.8,13.1,176.4,6.03,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),6.14
2014,Hassan,4,2903.1,27,Red laterite,Spray,2,53.5,Paddy,Green gram,2134,Kharif,4,Coconut,1,184,11.9,184.8,5.85,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.99
2014,Hassan,4,2903.1,27,Red laterite,Spray,2,53.5,Paddy,Black gram,2134,Kharif,4,Cardamum,2,187.1,13.2,160.3,5.99,Urea,6.46
2014,Hassan,11841,2746.2,26.8,Loam,Spray,4247,53.5,Paddy,Pulse crops,2134,Rabi,4,Cocoa,2,221.3,18.8,243.6,6.72,SSP (Single Super Phosphate),8
2014,Hassan,11841,2746.2,26.8,Loam,Spray,4247,53.5,Paddy,Green gram,2134,Rabi,4,Cashew,1,202.1,23.7,245.7,7.11,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),7
2014,Hassan,11841,2746.2,26.8,Loam,Spray,4247,53.5,Paddy,Black gram,2134,Rabi,4,Cardamum,2,227,20.1,240.5,6.97,Urea,7.4
2015,Hassan,15,2903.1,27,Red laterite,Spray,836,52.5,Paddy,Pulse crops,45186,Kharif,4,Cotton,1,188.4,10.5,185,6.25,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),6.02
2015,Hassan,15,2903.1,27,Red laterite,Spray,836,52.5,Paddy,Green gram,45186,Kharif,4,Blackgram,1,176.8,14.6,165.9,6.27,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),6.12
2015,Hassan,15,2903.1,27,Red laterite,Spray,836,52.5,Paddy,Black gram,45186,Kharif,4,Cocoa,2,178.1,9.3,186.3,5.94,Urea,6.19
2016,Hassan,8,2996.6,27,Red laterite,Spray,806,56,Paddy,Pulse crops,238542,Kharif,4,Cardamum,2,168.4,12.4,156,5.93,SSP (Single Super Phosphate),6.73
2016,Hassan,8,2996.6,27,Red laterite,Spray,806,56,Paddy,Green gram,238542,Kharif,4,Blackgram,1,183.2,9.1,160.9,5.6,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.42
2016,Hassan,8,2996.6,27,Red laterite,Spray,806,56,Paddy,Black gram,238542,Kharif,4,Pepper,1,166.6,13.4,182,6.26,FYM (Farm Yard Manure) + Urea,5.42
2016,Hassan,2188,3360,41,Sandy,Spray,1647,57,Paddy,Pulse crops,234581,Kharif,4,Coffee,2,124.3,7.5,137,6.62,SSP (Single Super Phosphate),5.8
2016,Hassan,2188,3360,41,Sandy,Spray,1647,57,Paddy,Green gram,234581,Kharif,4,Cocoa,2,123,10.2,137,6.57,SSP (Single Super Phosphate),6.01
2016,Hassan,2188,3360,41,Sandy,Spray,1647,57,Paddy,Black gram,234581,Kharif,4,Coffee,2,114.7,10.3,101.6,6.31,Urea,5.1
2017,Hassan,29,2996.6,27.2,Red laterite,Spray,880,57,Paddy,Pulse crops,1516,Kharif,4,Cashew,1,166.3,10,150.9,5.69,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.32
2017,Hassan,29,2996.6,27.2,Red laterite,Spray,880,57,Paddy,Green gram,1516,Kharif,4,Coconut,1,176.2,13.8,189.5,5.84,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),6.1
2017,Hassan,29,2996.6,27.2,Red laterite,Spray,880,57,Paddy,Black gram,1516,Kharif,4,Cardamum,2,174,14.6,156.7,6.1,Urea,6.43
2017,Hassan,1998,3605.4,42,Sandy,Spray,975,57,Paddy,Pulse crops,646,Kharif,4,Arecanut,1,130.2,6.5,134.4,6.65,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),4.76
2017,Hassan,1998,3605.4,42,Sandy,Spray,975,57,Paddy,Green gram,646,Kharif,4,Cardamum,2,101.3,6.5,102,6.27,SSP (Single Super Phosphate),5.25
2017,Hassan,1998,3605.4,42,Sandy,Spray,975,57,Paddy,Black gram,646,Kharif,4,Ginger,2,120.4,9.2,110.7,6.73,Urea,5.13
2018,Hassan,1,2996.6,27.2,Red laterite,Spray,770,57.5,Paddy,Pulse crops,200000,Kharif,4,Cashew,1,164.7,9.3,162,5.97,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),5.51
2018,Hassan,1,2996.6,27.2,Red laterite,Spray,770,57.5,Paddy,Green gram,200000,Kharif,4,Cardamum,2,166.3,10.6,155.3,6.17,SSP (Single Super Phosphate),6.61
2018,Hassan,1,2996.6,27.2,Red laterite,Spray,770,57.5,Paddy,Black gram,200000,Kharif,4,Groundnut,1,189.8,11,165.3,6.03,FYM (Farm Yard Manure) + Urea,5.34
2018,Hassan,2006,3605.4,42,Sandy,Spray,2,54,Paddy,Pulse crops,43562,Kharif,4,Groundnut,1,128.7,8.4,136.2,6.45,FYM (Farm Yard Manure) + SSP (Single Super Phosphate),4.92
2018,Hassan,2006,3605.4,42,Sandy,Spray,2,54,Paddy,Green gram,43562,Kharif,4,Ginger,2,118,9.9,138.1,6.64,SSP (Single Super Phosphate),5.95
2018,Hassan,2006,3605.4,42,Sandy,Spray,2,54,Paddy,Black gram,43562,Kharif,4,Cocoa,2,101.6,8,118.8,6.25,Urea,4.89
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404,54.5,Pepper,Ginger,43562,Kharif,1,Paddy,1,248,26.6,236.6,7.19,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404,54.5,Pepper,Arecanut,43562,Kharif,1,Blackgram,1,230.9,27,238.3,6.75,FYM (Farm Yard Manure) + NPK 12-32-16,6.7
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404,54.5,Pepper,Coconut,43562,Kharif,1,Ginger,2,249.4,20.8,239.5,6.87,NPK 12-32-16,7.7
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404,54.5,Pepper,Turmeric,43562,Kharif,1,Cocoa,2,231.7,25.2,232.1,6.65,NPK 12-32-16,7.4
2004,Hassan,50975,2996.6,27,Gravelly sand,Basin,864,57.5,Pepper,Ginger,1516,Rabi,1,Cocoa,2,91.2,7.2,112.8,6.41,NPK 12-32-16,4.68
2004,Hassan,50975,2996.6,27,Gravelly sand,Basin,864,57.5,Pepper,Arecanut,1516,Rabi,1,Paddy,1,127.1,7.6,120.2,6.11,FYM (Farm Yard Manure) + NPK 12-32-16,4.42
2004,Hassan,50975,2996.6,27,Gravelly sand,Basin,864,57.5,Pepper,Coconut,1516,Rabi,1,Cocoa,2,119.8,6,104.8,6.24,NPK 12-32-16,5.11
2004,Hassan,50975,2996.6,27,Gravelly sand,Basin,864,57.5,Pepper,Turmeric,1516,Rabi,1,Tea,1,90.7,8.6,123.4,6.08,FYM (Farm Yard Manure) + NPK 12-32-16,3.87
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805,56.6,Pepper,Ginger,200000,Kharif,1,Ginger,2,237.9,26.8,238.8,6.7,NPK 12-32-16,7.4
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805,56.6,Pepper,Arecanut,200000,Kharif,1,Coconut,1,233,25.4,228.2,6.61,FYM (Farm Yard Manure) + NPK 12-32-16,6.7
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805,56.6,Pepper,Coconut,200000,Kharif,1,Ginger,2,232.4,27.2,234.4,7.19,NPK 12-32-16,7.7
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805,56.6,Pepper,Turmeric,200000,Kharif,1,Coffee,2,250.7,27.5,210.8,7.04,NPK 12-32-16,7.34
2006,Hassan,7501,3522.8,37,Alluvial,Drip,2331,55.5,Pepper,Ginger,4847,Kharif,1,Groundnut,1,220.8,25.4,223.5,6.74,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2006,Hassan,7501,3522.8,37,Alluvial,Drip,2331,55.5,Pepper,Arecanut,4847,Kharif,1,Cardamum,2,254.5,26.8,201.1,6.93,NPK 12-32-16,7.57
2006,Hassan,7501,3522.8,37,Alluvial,Drip,2331,55.5,Pepper,Coconut,4847,Kharif,1,Coffee,2,234.7,23.3,241.6,6.72,NPK 12-32-16,7.7
2006,Hassan,7501,3522.8,37,Alluvial,Drip,2331,55.5,Pepper,Turmeric,4847,Kharif,1,Groundnut,1,257.7,21.4,233.1,6.97,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2006,Hassan,4677,3729.8,39,Black,Drip,2805,57,Pepper,Ginger,45608,Rabi,1,Cardamum,2,250.1,19.9,313.4,7.66,NPK 12-32-16,7.24
2006,Hassan,4677,3729.8,39,Black,Drip,2805,57,Pepper,Arecanut,45608,Rabi,1,Ginger,2,253.2,21.2,282.5,7.33,NPK 12-32-16,7.7
2006,Hassan,4677,3729.8,39,Black,Drip,2805,57,Pepper,Coconut,45608,Rabi,1,Cotton,1,259.4,18.5,313.7,7.63,FYM (Farm Yard Manure) + NPK 12-32-16,6.57
2006,Hassan,4677,3729.8,39,Black,Drip,2805,57,Pepper,Turmeric,45608,Rabi,1,Cardamum,2,277.7,22.2,317.6,7.53,NPK 12-32-16,7.37
2007,Hassan,7714,3522.8,37,Alluvial,Drip,2088,58.5,Pepper,Ginger,51239,Kharif,1,Coconut,1,244,27.8,232.1,6.52,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2007,Hassan,7714,3522.8,37,Alluvial,Drip,2088,58.5,Pepper,Arecanut,51239,Kharif,1,Coffee,2,249,27.2,239.8,6.91,NPK 12-32-16,7.7
2007,Hassan,7714,3522.8,37,Alluvial,Drip,2088,58.5,Pepper,Coconut,51239,Kharif,1,Cocoa,2,246.9,27.9,204.5,6.97,NPK 12-32-16,7.59
2007,Hassan,7714,3522.8,37,Alluvial,Drip,2088,58.5,Pepper,Turmeric,51239,Kharif,1,Groundnut,1,231.3,25.1,230.4,6.61,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2007,Hassan,4803,2746.2,40,Black,Drip,2331,57,Pepper,Ginger,234581,Rabi,1,Blackgram,1,248.3,21.7,285.1,7.36,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2007,Hassan,4803,2746.2,40,Black,Drip,2331,57,Pepper,Arecanut,234581,Rabi,1,Paddy,1,273.4,20,299.5,7.76,FYM (Farm Yard Manure) + NPK 12-32-16,6.44
2007,Hassan,4803,2746.2,40,Black,Drip,2331,57,Pepper,Coconut,234581,Rabi,1,Tea,1,249.1,20.3,304.3,7.65,FYM (Farm Yard Manure) + NPK 12-32-16,6.55
2007,Hassan,4803,2746.2,40,Black,Drip,2331,57,Pepper,Turmeric,234581,Rabi,1,Cashew,1,276.1,23.5,311.1,7.34,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2008,Hassan,7856,3522.8,37,Red,Drip,2628,59.5,Pepper,Ginger,216396,Kharif,1,Groundnut,1,161,12.3,165.7,6.3,FYM (Farm Yard Manure) + NPK 12-32-16,5.16
2008,Hassan,7856,3522.8,37,Red,Drip,2628,59.5,Pepper,Arecanut,216396,Kharif,1,Ginger,2,186.4,10.3,193.5,5.97,NPK 12-32-16,6.72
2008,Hassan,7856,3522.8,37,Red,Drip,2628,59.5,Pepper,Coconut,216396,Kharif,1,Coffee,2,177.3,14,177.2,6.11,NPK 12-32-16,6.85
2008,Hassan,7856,3522.8,37,Red,Drip,2628,59.5,Pepper,Turmeric,216396,Kharif,1,Cocoa,2,162.6,12.4,190.6,6.44,NPK 12-32-16,6.36
2008,Hassan,3739,2746.2,40,Black,Drip,2088,54,Pepper,Ginger,646,Rabi,1,Paddy,1,256.5,20.5,308.1,7.77,FYM (Farm Yard Manure) + NPK 12-32-16,6.13
2008,Hassan,3739,2746.2,40,Black,Drip,2088,54,Pepper,Arecanut,646,Rabi,1,Paddy,1,250.7,20.6,311.8,7.57,FYM (Farm Yard Manure) + NPK 12-32-16,6.63
2008,Hassan,3739,2746.2,40,Black,Drip,2088,54,Pepper,Coconut,646,Rabi,1,Arecanut,1,244.4,21.8,287.5,7.51,FYM (Farm Yard Manure) + NPK 12-32-16,6.69
2008,Hassan,3739,2746.2,40,Black,Drip,2088,54,Pepper,Turmeric,646,Rabi,1,Blackgram,1,261.2,23.3,298.5,7.37,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2009,Hassan,32,3729.8,38,Red,Basin,1939,55,Pepper,Ginger,2644,Kharif,1,Cocoa,2,169.2,15.2,166.8,6.1,NPK 12-32-16,6.5
2009,Hassan,32,3729.8,38,Red,Basin,1939,55,Pepper,Arecanut,2644,Kharif,1,Ginger,2,167.5,14.6,179,6.05,NPK 12-32-16,6.81
2009,Hassan,32,3729.8,38,Red,Basin,1939,55,Pepper,Coconut,2644,Kharif,1,Cashew,1,174.4,15.1,182.2,6.3,FYM (Farm Yard Manure) + NPK 12-32-16,5.94
2009,Hassan,32,3729.8,38,Red,Basin,1939,55,Pepper,Turmeric,2644,Kharif,1,Groundnut,1,195.9,15.4,173.1,6.47,FYM (Farm Yard Manure) + NPK 12-32-16,5.82
2009,Hassan,3529,2746.2,27,Black,Drip,2628,54.5,Pepper,Ginger,43562,Rabi,1,Coffee,2,241,20.3,315.8,7.36,NPK 12-32-16,7.4
2009,Hassan,3529,2746.2,27,Black,Drip,2628,54.5,Pepper,Arecanut,43562,Rabi,1,Cardamum,2,250.9,19.8,304.5,7.46,NPK 12-32-16,7.7
2009,Hassan,3529,2746.2,27,Black,Drip,2628,54.5,Pepper,Coconut,43562,Rabi,1,Groundnut,1,269.1,23.4,307,7.32,FYM (Farm Yard Manure) + NPK 12-32-16,6.7
2009,Hassan,3529,2746.2,27,Black,Drip,2628,54.5,Pepper,Turmeric,43562,Rabi,1,Blackgram,1,277.3,19.6,286,7.25,FYM (Farm Yard Manure) + NPK 12-32-16,6.4
2010,Hassan,1,3729.8,38,Red,Basin,1871,53,Pepper,Ginger,44235,Kharif,1,Blackgram,1,182.5,10.7,165.6,6.01,FYM (Farm Yard Manure) + NPK 12-32-16,5.25
2010,Hassan,1,3729.8,38,Red,Basin,1871,53,Pepper,Arecanut,44235,Kharif,1,Arecanut,1,171.3,13.6,192.7,6.33,FYM (Farm Yard Manure) + NPK 12-32-16,5.86
2010,Hassan,1,3729.8,38,Red,Basin,1871,53,Pepper,Coconut,44235,Kharif,1,Cardamum,2,170.5,11.5,198.6,5.81,NPK 12-32-16,6.59
2010,Hassan,1,3729.8,38,Red,Basin,1871,53,Pepper,Turmeric,44235,Kharif,1,Coconut,1,195.2,11.2,197.9,6.04,FYM (Farm Yard Manure) + NPK 12-32-16,5.63
2010,Hassan,3649,3360,27,Black,Drip,1939,56.6,Pepper,Ginger,200000,Rabi,1,Ginger,2,257.6,22.2,303.5,7.39,NPK 12-32-16,7.4
2010,Hassan,3649,3360,27,Black,Drip,1939,56.6,Pepper,Arecanut,200000,Rabi,1,Cardamum,2,262.2,22.4,281.7,7.21,NPK 12-32-16,7.7
2010,Hassan,3649,3360,27,Black,Drip,1939,56.6,Pepper,Coconut,200000,Rabi,1,Ginger,2,258.3,18.8,306.6,7.33,NPK 12-32-16,7.7
2010,Hassan,3649,3360,27,Black,Drip,1939,56.6,Pepper,Turmeric,200000,Rabi,1,Ginger,2,257.3,19.2,301.9,7.27,NPK 12-32-16,7.4
2011,Hassan,30,3729.8,38,Red,Basin,1868,53.5,Pepper,Ginger,203317,Kharif,1,Groundnut,1,160.9,10.3,198.2,5.9,FYM (Farm Yard Manure) + NPK 12-32-16,5.15
2011,Hassan,30,3729.8,38,Red,Basin,1868,53.5,Pepper,Arecanut,203317,Kharif,1,Paddy,1,188.3,10.4,164.3,6.16,FYM (Farm Yard Manure) + NPK 12-32-16,5.57
2011,Hassan,30,3729.8,38,Red,Basin,1868,53.5,Pepper,Coconut,203317,Kharif,1,Ginger,2,178.6,15.7,197.8,6.35,NPK 12-32-16,7.14
2011,Hassan,30,3729.8,38,Red,Basin,1868,53.5,Pepper,Turmeric,203317,Kharif,1,Cocoa,2,184.1,12.7,174.2,6.46,NPK 12-32-16,6.49
